"ulb","ward","assessmentnumber","assessmentdate","createdtime","financialyear","status"
"Balangir","03","PT-AS-BLR-2021-11-26-570564","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-570565","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-570566","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-570567","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570568","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570569","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-570570","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-570571","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570572","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570575","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","11","PT-AS-BLR-2021-11-26-570576","2020-03-01","2021-11-26","2019-20","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570573","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-570574","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570579","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570577","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570578","2019-04-01","2021-11-26","2019-20","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570580","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570583","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570581","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570584","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570582","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570585","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570586","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570587","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570588","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570589","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570590","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570591","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570595","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","05","PT-AS-BLR-2021-11-26-570592","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570596","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570593","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570597","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570594","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570599","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-570598","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570601","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570602","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570603","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570604","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570600","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570605","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570606","2019-03-22","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-570607","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570608","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570609","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570611","2020-03-02","2021-11-26","2019-20","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570613","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570614","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570610","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570616","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570612","2019-03-15","2021-11-26","2018-19","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570619","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570615","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570620","2017-03-03","2021-11-26","2016-17","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570617","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570618","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570622","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570623","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","05","PT-AS-BLR-2021-11-26-570624","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570625","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570621","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570629","2017-04-11","2021-11-26","2017-18","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570630","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570626","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570632","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570627","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570628","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-570633","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570635","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570631","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570636","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570634","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570640","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570637","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570641","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570638","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-570639","2020-03-31","2021-11-26","2019-20","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570645","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570642","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570643","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570646","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570644","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570647","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570648","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-570649","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570650","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-570652","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570651","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570653","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570654","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570655","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570656","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570657","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Balangir","05","PT-AS-BLR-2021-11-26-570658","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570659","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570660","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570661","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570662","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570663","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570664","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570665","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570666","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570667","2014-04-15","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570668","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570669","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570670","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-570672","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570671","2014-04-27","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570673","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570675","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570674","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570676","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570677","2014-04-12","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-570680","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570678","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570679","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-570682","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570683","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-570681","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570684","2019-03-05","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570685","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570686","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570688","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570687","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570690","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570689","2019-03-08","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570694","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570691","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570692","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570693","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570697","2019-03-18","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570698","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570695","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570696","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-570701","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570699","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570703","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-570700","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570705","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570702","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570707","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-570708","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570704","2019-03-05","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-570706","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570711","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570714","2018-03-13","2021-11-26","2017-18","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-570709","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-570710","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570712","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570719","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-570713","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570715","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570722","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-570716","2014-04-25","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-570717","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570724","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570718","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570725","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-570726","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-570720","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570721","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570729","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-570723","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570731","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-570727","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-570728","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570730","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570733","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570735","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-570737","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570738","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570741","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570732","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570742","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-570743","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570745","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570734","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570747","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570736","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570749","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570739","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570740","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-570753","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570744","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570746","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570748","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","05","PT-AS-BLR-2021-11-26-570750","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570751","2017-08-21","2021-11-26","2017-18","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570761","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570752","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570754","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570755","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-570756","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570757","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570758","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570769","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570759","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570760","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570770","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570771","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570762","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570763","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570764","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570765","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570766","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570767","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570776","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570768","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-570778","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570779","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570781","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570772","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570773","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570774","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570784","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570775","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570785","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","15","PT-AS-BLR-2021-11-26-570777","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","21","PT-AS-BLR-2021-11-26-570786","2019-04-30","2021-11-26","2019-20","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570787","2018-04-03","2021-11-26","2018-19","ACTIVE"
"Balangir","10","PT-AS-BLR-2021-11-26-570780","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570782","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","05","PT-AS-BLR-2021-11-26-570783","2020-03-31","2021-11-26","2019-20","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570788","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570796","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570789","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-570797","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-570790","2020-04-05","2021-11-26","2020-21","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570791","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-570792","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570793","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570794","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570795","2017-08-21","2021-11-26","2017-18","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-570802","2016-08-19","2021-11-26","2016-17","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570804","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-570805","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570798","2077-04-01","2021-11-26","1977-78","ACTIVE"
"Balangir","18","PT-AS-BLR-2021-11-26-570806","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-570807","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-570799","2077-04-01","2021-11-26","1977-78","ACTIVE"
